🎯 Optimizing RGB band selection from 448 total bands
📊 Pre-loading hypercubes...
✅ All hypercubes loaded into memory!
Dataset initialized with pre-loaded data. Total samples: 897
Band indices for training dataloader: [205, 13, 169]
Dataset initialized with pre-loaded data. Total samples: 226
Band indices for test dataloader: [205, 13, 169]
🔍 Starting evaluation of individual [205, 13, 169]
Epoch: 1 | train_loss: 1.3787 | train_acc: 0.2769 | test_loss: 1.3028 | test_acc: 0.3203 | 
Epoch: 50 | train_loss: 0.3422 | train_acc: 0.8858 | test_loss: 1.2369 | test_acc: 0.6562 | 
⏱️ Total training time: 95.093 seconds
📊 Bands [205, 13, 169] -> Fitness: 0.6562
Dataset initialized with pre-loaded data. Total samples: 897
Band indices for training dataloader: [98, 82, 441]
Dataset initialized with pre-loaded data. Total samples: 226
Band indices for test dataloader: [98, 82, 441]
🔍 Starting evaluation of individual [98, 82, 441]
Epoch: 1 | train_loss: 1.3597 | train_acc: 0.3136 | test_loss: 1.3355 | test_acc: 0.4102 | 
Epoch: 2 | train_loss: 1.2435 | train_acc: 0.4644 | test_loss: 1.6463 | test_acc: 0.3359 | 
Epoch: 3 | train_loss: 1.1634 | train_acc: 0.4957 | test_loss: 1.1731 | test_acc: 0.4531 | 
Epoch: 4 | train_loss: 1.0249 | train_acc: 0.5593 | test_loss: 1.2776 | test_acc: 0.4883 | 
Epoch: 5 | train_loss: 1.0074 | train_acc: 0.5884 | test_loss: 1.1702 | test_acc: 0.5469 | 
Epoch: 6 | train_loss: 0.9310 | train_acc: 0.6045 | test_loss: 1.1222 | test_acc: 0.5078 | 
Epoch: 7 | train_loss: 0.9047 | train_acc: 0.6261 | test_loss: 0.9535 | test_acc: 0.5977 | 
Epoch: 8 | train_loss: 0.7824 | train_acc: 0.7037 | test_loss: 1.0818 | test_acc: 0.5625 | 
Epoch: 9 | train_loss: 0.8022 | train_acc: 0.6541 | test_loss: 1.0678 | test_acc: 0.5820 | 
Epoch: 10 | train_loss: 0.7472 | train_acc: 0.6907 | test_loss: 0.9770 | test_acc: 0.5859 | 
Epoch: 11 | train_loss: 0.6322 | train_acc: 0.7500 | test_loss: 0.9891 | test_acc: 0.6250 | 
Epoch: 12 | train_loss: 0.6118 | train_acc: 0.7791 | test_loss: 0.9810 | test_acc: 0.6484 | 
Epoch: 13 | train_loss: 0.6009 | train_acc: 0.7543 | test_loss: 1.1528 | test_acc: 0.6094 | 
Epoch: 14 | train_loss: 0.5786 | train_acc: 0.7672 | test_loss: 1.0272 | test_acc: 0.6172 | 
Epoch: 15 | train_loss: 0.5545 | train_acc: 0.7888 | test_loss: 0.9569 | test_acc: 0.7031 | 
Epoch: 16 | train_loss: 0.4793 | train_acc: 0.8297 | test_loss: 0.8809 | test_acc: 0.7109 | 
Epoch: 17 | train_loss: 0.5745 | train_acc: 0.7877 | test_loss: 0.8414 | test_acc: 0.7188 | 
Epoch: 18 | train_loss: 0.5383 | train_acc: 0.7791 | test_loss: 0.8817 | test_acc: 0.6875 | 
Epoch: 19 | train_loss: 0.4128 | train_acc: 0.8416 | test_loss: 0.9304 | test_acc: 0.5664 | 
Epoch: 20 | train_loss: 0.4426 | train_acc: 0.8470 | test_loss: 0.9647 | test_acc: 0.6367 | 
Epoch: 21 | train_loss: 0.4099 | train_acc: 0.8556 | test_loss: 1.0609 | test_acc: 0.6094 | 
Epoch: 22 | train_loss: 0.4015 | train_acc: 0.8416 | test_loss: 0.8338 | test_acc: 0.7031 | 
Epoch: 23 | train_loss: 0.4306 | train_acc: 0.8276 | test_loss: 0.9315 | test_acc: 0.6992 | 
Epoch: 24 | train_loss: 0.4001 | train_acc: 0.8330 | test_loss: 0.8641 | test_acc: 0.6797 | 
Epoch: 25 | train_loss: 0.4115 | train_acc: 0.8362 | test_loss: 0.7858 | test_acc: 0.7500 | 
Epoch: 26 | train_loss: 0.4466 | train_acc: 0.8200 | test_loss: 0.8358 | test_acc: 0.7266 | 
Epoch: 27 | train_loss: 0.3562 | train_acc: 0.8858 | test_loss: 1.0946 | test_acc: 0.6523 | 
Epoch: 28 | train_loss: 0.3856 | train_acc: 0.8416 | test_loss: 0.8904 | test_acc: 0.7031 | 
Epoch: 29 | train_loss: 0.3370 | train_acc: 0.8578 | test_loss: 0.8546 | test_acc: 0.7305 | 
Epoch: 30 | train_loss: 0.2929 | train_acc: 0.9052 | test_loss: 0.9175 | test_acc: 0.7227 | 
Epoch: 31 | train_loss: 0.2977 | train_acc: 0.9084 | test_loss: 0.8296 | test_acc: 0.7031 | 
Epoch: 32 | train_loss: 0.2932 | train_acc: 0.8772 | test_loss: 0.7491 | test_acc: 0.7305 | 
Epoch: 33 | train_loss: 0.2552 | train_acc: 0.8933 | test_loss: 0.8679 | test_acc: 0.7305 | 
Epoch: 34 | train_loss: 0.2396 | train_acc: 0.8901 | test_loss: 1.1586 | test_acc: 0.6602 | 
Epoch: 35 | train_loss: 0.3979 | train_acc: 0.8556 | test_loss: 0.8424 | test_acc: 0.7344 | 
Epoch: 36 | train_loss: 0.2949 | train_acc: 0.8944 | test_loss: 0.7684 | test_acc: 0.7188 | 
Epoch: 37 | train_loss: 0.2309 | train_acc: 0.9149 | test_loss: 0.9868 | test_acc: 0.5898 | 
Epoch: 38 | train_loss: 0.3492 | train_acc: 0.8836 | test_loss: 0.8216 | test_acc: 0.7383 | 
Epoch: 39 | train_loss: 0.4054 | train_acc: 0.8685 | test_loss: 0.9520 | test_acc: 0.6328 | 
Epoch: 40 | train_loss: 0.3187 | train_acc: 0.8825 | test_loss: 0.7234 | test_acc: 0.7617 | 
Epoch: 41 | train_loss: 0.2045 | train_acc: 0.9289 | test_loss: 0.7095 | test_acc: 0.7656 | 
Epoch: 42 | train_loss: 0.2858 | train_acc: 0.9073 | test_loss: 0.8598 | test_acc: 0.7461 | 
Epoch: 43 | train_loss: 0.3122 | train_acc: 0.8901 | test_loss: 0.7048 | test_acc: 0.7656 | 
Epoch: 44 | train_loss: 0.1955 | train_acc: 0.9461 | test_loss: 0.7364 | test_acc: 0.7695 | 
Epoch: 45 | train_loss: 0.2293 | train_acc: 0.9073 | test_loss: 0.7491 | test_acc: 0.7773 | 
Epoch: 46 | train_loss: 0.2097 | train_acc: 0.9343 | test_loss: 0.8374 | test_acc: 0.7461 | 
Epoch: 47 | train_loss: 0.2173 | train_acc: 0.9375 | test_loss: 0.8461 | test_acc: 0.7734 | 
Epoch: 48 | train_loss: 0.2362 | train_acc: 0.9062 | test_loss: 0.8934 | test_acc: 0.7578 | 
Epoch: 49 | train_loss: 0.3070 | train_acc: 0.9019 | test_loss: 1.0046 | test_acc: 0.7500 | 
Epoch: 50 | train_loss: 0.2550 | train_acc: 0.9170 | test_loss: 0.9383 | test_acc: 0.7422 | 
⏱️ Total training time: 88.225 seconds
📊 Bands [98, 82, 441] -> Fitness: 0.7422
Dataset initialized with pre-loaded data. Total samples: 897
Band indices for training dataloader: [311, 281, 106]
Dataset initialized with pre-loaded data. Total samples: 226
Band indices for test dataloader: [311, 281, 106]
🔍 Starting evaluation of individual [311, 281, 106]
Epoch: 1 | train_loss: 1.3607 | train_acc: 0.3028 | test_loss: 1.2589 | test_acc: 0.4414 | 
Epoch: 2 | train_loss: 1.2459 | train_acc: 0.4591 | test_loss: 1.2494 | test_acc: 0.4844 | 
Epoch: 3 | train_loss: 1.1778 | train_acc: 0.4806 | test_loss: 1.2163 | test_acc: 0.4297 | 
Epoch: 4 | train_loss: 1.0635 | train_acc: 0.5744 | test_loss: 1.2284 | test_acc: 0.5273 | 
Epoch: 5 | train_loss: 0.9967 | train_acc: 0.5776 | test_loss: 1.1290 | test_acc: 0.5273 | 
Epoch: 6 | train_loss: 0.9157 | train_acc: 0.6218 | test_loss: 1.2828 | test_acc: 0.5117 | 
Epoch: 7 | train_loss: 0.8105 | train_acc: 0.6789 | test_loss: 1.2677 | test_acc: 0.5312 | 
Epoch: 8 | train_loss: 0.8339 | train_acc: 0.6810 | test_loss: 0.9719 | test_acc: 0.6055 | 
Epoch: 9 | train_loss: 0.7615 | train_acc: 0.7220 | test_loss: 1.1042 | test_acc: 0.5547 | 
Epoch: 10 | train_loss: 0.7534 | train_acc: 0.6983 | test_loss: 1.1461 | test_acc: 0.6289 | 
Epoch: 11 | train_loss: 0.7549 | train_acc: 0.7123 | test_loss: 1.1666 | test_acc: 0.6055 | 
Epoch: 12 | train_loss: 0.7275 | train_acc: 0.6897 | test_loss: 0.9529 | test_acc: 0.6719 | 
Epoch: 13 | train_loss: 0.6088 | train_acc: 0.7716 | test_loss: 0.9243 | test_acc: 0.6758 | 
Epoch: 14 | train_loss: 0.5777 | train_acc: 0.7651 | test_loss: 0.9343 | test_acc: 0.6680 | 
Epoch: 15 | train_loss: 0.7010 | train_acc: 0.7123 | test_loss: 0.9694 | test_acc: 0.6719 | 
Epoch: 16 | train_loss: 0.5667 | train_acc: 0.7759 | test_loss: 0.9241 | test_acc: 0.6914 | 
Epoch: 17 | train_loss: 0.5202 | train_acc: 0.8060 | test_loss: 0.9708 | test_acc: 0.6836 | 
Epoch: 18 | train_loss: 0.5222 | train_acc: 0.8168 | test_loss: 1.2475 | test_acc: 0.5742 | 
Epoch: 19 | train_loss: 0.4864 | train_acc: 0.8244 | test_loss: 1.0351 | test_acc: 0.6992 | 
Epoch: 20 | train_loss: 0.4379 | train_acc: 0.8578 | test_loss: 0.9121 | test_acc: 0.6484 | 
Epoch: 21 | train_loss: 0.4014 | train_acc: 0.8448 | test_loss: 1.0133 | test_acc: 0.6758 | 
Epoch: 22 | train_loss: 0.4435 | train_acc: 0.8168 | test_loss: 1.0374 | test_acc: 0.6523 | 
Epoch: 23 | train_loss: 0.5287 | train_acc: 0.8125 | test_loss: 0.9831 | test_acc: 0.6367 | 
Epoch: 24 | train_loss: 0.4621 | train_acc: 0.8147 | test_loss: 0.8345 | test_acc: 0.6914 | 
Epoch: 25 | train_loss: 0.4722 | train_acc: 0.8416 | test_loss: 0.8699 | test_acc: 0.7344 | 
Epoch: 26 | train_loss: 0.4558 | train_acc: 0.8244 | test_loss: 0.8673 | test_acc: 0.7344 | 
Epoch: 27 | train_loss: 0.3612 | train_acc: 0.8675 | test_loss: 0.9027 | test_acc: 0.7344 | 
Epoch: 28 | train_loss: 0.4167 | train_acc: 0.8319 | test_loss: 0.9311 | test_acc: 0.7305 | 
Epoch: 29 | train_loss: 0.4171 | train_acc: 0.8233 | test_loss: 0.8187 | test_acc: 0.7461 | 
Epoch: 30 | train_loss: 0.3372 | train_acc: 0.8631 | test_loss: 0.8789 | test_acc: 0.7227 | 
Epoch: 31 | train_loss: 0.3156 | train_acc: 0.8858 | test_loss: 0.9192 | test_acc: 0.7461 | 
Epoch: 32 | train_loss: 0.3089 | train_acc: 0.9052 | test_loss: 0.9762 | test_acc: 0.7383 | 
Epoch: 33 | train_loss: 0.4029 | train_acc: 0.8653 | test_loss: 0.9955 | test_acc: 0.6602 | 
Epoch: 34 | train_loss: 0.3881 | train_acc: 0.8244 | test_loss: 0.9023 | test_acc: 0.7578 | 
Epoch: 35 | train_loss: 0.3605 | train_acc: 0.8588 | test_loss: 0.9554 | test_acc: 0.7266 | 
Epoch: 36 | train_loss: 0.3011 | train_acc: 0.8772 | test_loss: 0.9762 | test_acc: 0.7344 | 
Epoch: 37 | train_loss: 0.3250 | train_acc: 0.8588 | test_loss: 0.9710 | test_acc: 0.7227 | 
Epoch: 38 | train_loss: 0.3861 | train_acc: 0.8470 | test_loss: 0.9279 | test_acc: 0.6992 | 
Epoch: 39 | train_loss: 0.2716 | train_acc: 0.9116 | test_loss: 0.8483 | test_acc: 0.7109 | 
Epoch: 40 | train_loss: 0.2788 | train_acc: 0.8847 | test_loss: 0.9414 | test_acc: 0.7305 | 
Epoch: 41 | train_loss: 0.2370 | train_acc: 0.9138 | test_loss: 0.9200 | test_acc: 0.7188 | 
Epoch: 42 | train_loss: 0.2127 | train_acc: 0.9321 | test_loss: 0.9238 | test_acc: 0.7500 | 
Epoch: 43 | train_loss: 0.2663 | train_acc: 0.9170 | test_loss: 0.8505 | test_acc: 0.7500 | 
Epoch: 44 | train_loss: 0.2787 | train_acc: 0.8815 | test_loss: 0.7963 | test_acc: 0.7461 | 
Epoch: 45 | train_loss: 0.3091 | train_acc: 0.8804 | test_loss: 0.9138 | test_acc: 0.7305 | 
Epoch: 46 | train_loss: 0.3597 | train_acc: 0.8847 | test_loss: 1.0081 | test_acc: 0.7266 | 
Epoch: 47 | train_loss: 0.2561 | train_acc: 0.9019 | test_loss: 0.8745 | test_acc: 0.7148 | 
Epoch: 48 | train_loss: 0.2258 | train_acc: 0.9246 | test_loss: 1.0781 | test_acc: 0.7266 | 
Epoch: 49 | train_loss: 0.2361 | train_acc: 0.9224 | test_loss: 1.0148 | test_acc: 0.7617 | 
Epoch: 50 | train_loss: 0.2580 | train_acc: 0.9138 | test_loss: 1.1170 | test_acc: 0.7383 | 
⏱️ Total training time: 87.935 seconds
📊 Bands [311, 281, 106] -> Fitness: 0.7383
Dataset initialized with pre-loaded data. Total samples: 897
Band indices for training dataloader: [3, 278, 94]
Dataset initialized with pre-loaded data. Total samples: 226
Band indices for test dataloader: [3, 278, 94]
🔍 Starting evaluation of individual [3, 278, 94]
Epoch: 1 | train_loss: 1.3924 | train_acc: 0.2856 | test_loss: 1.3023 | test_acc: 0.4648 | 
Epoch: 2 | train_loss: 1.2927 | train_acc: 0.4127 | test_loss: 1.3568 | test_acc: 0.3438 | 
Epoch: 3 | train_loss: 1.2291 | train_acc: 0.4666 | test_loss: 1.2494 | test_acc: 0.5117 | 
Epoch: 4 | train_loss: 1.1290 | train_acc: 0.5216 | test_loss: 1.2342 | test_acc: 0.4180 | 
Epoch: 5 | train_loss: 1.0994 | train_acc: 0.5420 | test_loss: 1.2725 | test_acc: 0.4102 | 
Epoch: 6 | train_loss: 1.0734 | train_acc: 0.5614 | test_loss: 1.2670 | test_acc: 0.4531 | 
Epoch: 7 | train_loss: 0.9471 | train_acc: 0.6024 | test_loss: 1.3593 | test_acc: 0.4258 | 
Epoch: 8 | train_loss: 0.9076 | train_acc: 0.6412 | test_loss: 1.1740 | test_acc: 0.4766 | 
Epoch: 9 | train_loss: 0.8403 | train_acc: 0.6530 | test_loss: 1.1632 | test_acc: 0.5312 | 
Epoch: 10 | train_loss: 0.8679 | train_acc: 0.6509 | test_loss: 1.2668 | test_acc: 0.4844 | 
Epoch: 11 | train_loss: 0.8054 | train_acc: 0.6713 | test_loss: 1.2158 | test_acc: 0.5117 | 
Epoch: 12 | train_loss: 0.7618 | train_acc: 0.6703 | test_loss: 1.2663 | test_acc: 0.5508 | 
Epoch: 13 | train_loss: 0.7442 | train_acc: 0.7058 | test_loss: 1.0422 | test_acc: 0.5430 | 
Epoch: 14 | train_loss: 0.8072 | train_acc: 0.6746 | test_loss: 1.0147 | test_acc: 0.5664 | 
Epoch: 15 | train_loss: 0.6566 | train_acc: 0.7414 | test_loss: 1.1253 | test_acc: 0.5625 | 
Epoch: 16 | train_loss: 0.6607 | train_acc: 0.7349 | test_loss: 1.0657 | test_acc: 0.5703 | 
Epoch: 17 | train_loss: 0.6226 | train_acc: 0.7737 | test_loss: 1.2494 | test_acc: 0.5352 | 
Epoch: 18 | train_loss: 0.5552 | train_acc: 0.7920 | test_loss: 1.0517 | test_acc: 0.5820 | 
Epoch: 19 | train_loss: 0.5765 | train_acc: 0.7780 | test_loss: 1.2289 | test_acc: 0.5586 | 
Epoch: 20 | train_loss: 0.6159 | train_acc: 0.7575 | test_loss: 1.0687 | test_acc: 0.5586 | 
Epoch: 21 | train_loss: 0.5380 | train_acc: 0.8200 | test_loss: 1.0350 | test_acc: 0.5938 | 
Epoch: 22 | train_loss: 0.6199 | train_acc: 0.7791 | test_loss: 1.0660 | test_acc: 0.5273 | 
Epoch: 23 | train_loss: 0.5907 | train_acc: 0.7866 | test_loss: 1.0223 | test_acc: 0.5781 | 
Epoch: 24 | train_loss: 0.5179 | train_acc: 0.7866 | test_loss: 1.2398 | test_acc: 0.5156 | 
Epoch: 25 | train_loss: 0.4872 | train_acc: 0.7963 | test_loss: 1.1348 | test_acc: 0.5781 | 
Epoch: 26 | train_loss: 0.4790 | train_acc: 0.8265 | test_loss: 1.0044 | test_acc: 0.6367 | 
Epoch: 27 | train_loss: 0.5175 | train_acc: 0.7942 | test_loss: 0.9426 | test_acc: 0.6445 | 
Epoch: 28 | train_loss: 0.4400 | train_acc: 0.8125 | test_loss: 1.0116 | test_acc: 0.6758 | 
Epoch: 29 | train_loss: 0.4971 | train_acc: 0.8028 | test_loss: 0.9763 | test_acc: 0.6367 | 
Epoch: 30 | train_loss: 0.4279 | train_acc: 0.8265 | test_loss: 1.0192 | test_acc: 0.6094 | 
Epoch: 31 | train_loss: 0.3840 | train_acc: 0.8578 | test_loss: 1.0206 | test_acc: 0.5703 | 
Epoch: 32 | train_loss: 0.4465 | train_acc: 0.8405 | test_loss: 1.2222 | test_acc: 0.6094 | 
Epoch: 33 | train_loss: 0.4367 | train_acc: 0.8254 | test_loss: 0.9856 | test_acc: 0.6016 | 
Epoch: 34 | train_loss: 0.4344 | train_acc: 0.8481 | test_loss: 1.0201 | test_acc: 0.6055 | 
Epoch: 35 | train_loss: 0.3352 | train_acc: 0.8944 | test_loss: 1.0623 | test_acc: 0.6016 | 
Epoch: 36 | train_loss: 0.3840 | train_acc: 0.8599 | test_loss: 1.3494 | test_acc: 0.5391 | 
Epoch: 37 | train_loss: 0.3254 | train_acc: 0.9052 | test_loss: 1.1904 | test_acc: 0.6250 | 
Epoch: 38 | train_loss: 0.3826 | train_acc: 0.8567 | test_loss: 1.3168 | test_acc: 0.6211 | 
Epoch: 39 | train_loss: 0.3293 | train_acc: 0.8944 | test_loss: 1.0037 | test_acc: 0.6406 | 
Epoch: 40 | train_loss: 0.3638 | train_acc: 0.8707 | test_loss: 1.1692 | test_acc: 0.6250 | 
Epoch: 41 | train_loss: 0.4069 | train_acc: 0.8244 | test_loss: 1.2508 | test_acc: 0.5586 | 
Epoch: 42 | train_loss: 0.3549 | train_acc: 0.8772 | test_loss: 1.1253 | test_acc: 0.6094 | 
Epoch: 43 | train_loss: 0.2880 | train_acc: 0.8976 | test_loss: 1.4005 | test_acc: 0.5195 | 
Epoch: 44 | train_loss: 0.3088 | train_acc: 0.8772 | test_loss: 1.1368 | test_acc: 0.6641 | 
Epoch: 45 | train_loss: 0.3114 | train_acc: 0.8578 | test_loss: 1.1779 | test_acc: 0.5820 | 
Epoch: 46 | train_loss: 0.3529 | train_acc: 0.8718 | test_loss: 1.3987 | test_acc: 0.5625 | 
Epoch: 47 | train_loss: 0.2535 | train_acc: 0.9149 | test_loss: 1.4258 | test_acc: 0.5742 | 
Epoch: 48 | train_loss: 0.4304 | train_acc: 0.8825 | test_loss: 1.0933 | test_acc: 0.6172 | 
Epoch: 49 | train_loss: 0.2949 | train_acc: 0.9019 | test_loss: 0.9250 | test_acc: 0.6953 | 
Epoch: 50 | train_loss: 0.2937 | train_acc: 0.8782 | test_loss: 1.0263 | test_acc: 0.6641 | 
⏱️ Total training time: 89.040 seconds
📊 Bands [3, 278, 94] -> Fitness: 0.6641
Dataset initialized with pre-loaded data. Total samples: 897
Band indices for training dataloader: [237, 360, 124]
Dataset initialized with pre-loaded data. Total samples: 226
Band indices for test dataloader: [237, 360, 124]
🔍 Starting evaluation of individual [237, 360, 124]
Epoch: 1 | train_loss: 1.3710 | train_acc: 0.2931 | test_loss: 1.3076 | test_acc: 0.4336 | 
Epoch: 2 | train_loss: 1.2509 | train_acc: 0.4418 | test_loss: 1.2334 | test_acc: 0.4766 | 
Epoch: 3 | train_loss: 1.1752 | train_acc: 0.5183 | test_loss: 1.1767 | test_acc: 0.4922 | 
Epoch: 4 | train_loss: 1.0532 | train_acc: 0.5474 | test_loss: 1.0520 | test_acc: 0.4922 | 
Epoch: 5 | train_loss: 1.0223 | train_acc: 0.5711 | test_loss: 1.2728 | test_acc: 0.5156 | 
Epoch: 6 | train_loss: 0.9274 | train_acc: 0.6207 | test_loss: 1.3300 | test_acc: 0.4883 | 
Epoch: 7 | train_loss: 0.8780 | train_acc: 0.6627 | test_loss: 0.9846 | test_acc: 0.6367 | 
Epoch: 8 | train_loss: 0.7672 | train_acc: 0.7198 | test_loss: 1.2729 | test_acc: 0.4961 | 
Epoch: 9 | train_loss: 0.8115 | train_acc: 0.6692 | test_loss: 1.0235 | test_acc: 0.6328 | 
Epoch: 10 | train_loss: 0.7361 | train_acc: 0.7306 | test_loss: 1.3001 | test_acc: 0.5156 | 
Epoch: 11 | train_loss: 0.6802 | train_acc: 0.7446 | test_loss: 0.9860 | test_acc: 0.6641 | 
Epoch: 12 | train_loss: 0.6559 | train_acc: 0.7371 | test_loss: 1.2869 | test_acc: 0.6172 | 
Epoch: 13 | train_loss: 0.6051 | train_acc: 0.7597 | test_loss: 1.0970 | test_acc: 0.6055 | 
Epoch: 14 | train_loss: 0.6330 | train_acc: 0.7500 | test_loss: 1.0133 | test_acc: 0.6406 | 
Epoch: 15 | train_loss: 0.6243 | train_acc: 0.7511 | test_loss: 1.0334 | test_acc: 0.6406 | 
Epoch: 16 | train_loss: 0.5591 | train_acc: 0.8039 | test_loss: 0.8992 | test_acc: 0.7031 | 
Epoch: 17 | train_loss: 0.5440 | train_acc: 0.7996 | test_loss: 1.0193 | test_acc: 0.6445 | 
Epoch: 18 | train_loss: 0.5544 | train_acc: 0.7953 | test_loss: 0.9217 | test_acc: 0.6875 | 
Epoch: 19 | train_loss: 0.5068 | train_acc: 0.8222 | test_loss: 0.8637 | test_acc: 0.7070 | 
