🎯 Optimizing RGB band selection from 448 total bands
📊 Pre-loading hypercubes...
✅ All hypercubes loaded into memory!
Dataset initialized with pre-loaded data. Total samples: 897
Band indices for training dataloader: [197, 317, 325]
Dataset initialized with pre-loaded data. Total samples: 226
Band indices for test dataloader: [197, 317, 325]
🔍 Starting evaluation of individual [197, 317, 325]
Epoch: 1 | train_loss: 1.3953 | train_acc: 0.2575 | test_loss: 1.3163 | test_acc: 0.4062 | 
Epoch: 14 | train_loss: 0.7157 | train_acc: 0.7015 | test_loss: 0.9860 | test_acc: 0.6211 | 
Epoch: 15 | train_loss: 0.6667 | train_acc: 0.7188 | test_loss: 0.9960 | test_acc: 0.6523 | 
Epoch: 16 | train_loss: 0.6428 | train_acc: 0.7554 | test_loss: 1.0681 | test_acc: 0.6094 | 
Epoch: 17 | train_loss: 0.7127 | train_acc: 0.7565 | test_loss: 1.0569 | test_acc: 0.6133 | 
Epoch: 18 | train_loss: 0.6946 | train_acc: 0.7015 | test_loss: 1.0414 | test_acc: 0.6250 | 
Epoch: 19 | train_loss: 0.6274 | train_acc: 0.7705 | test_loss: 0.9240 | test_acc: 0.6680 | 
Epoch: 20 | train_loss: 0.5447 | train_acc: 0.8103 | test_loss: 0.9107 | test_acc: 0.6914 | 
Epoch: 21 | train_loss: 0.5299 | train_acc: 0.8211 | test_loss: 1.0106 | test_acc: 0.6602 | 
Epoch: 22 | train_loss: 0.5682 | train_acc: 0.7726 | test_loss: 0.9692 | test_acc: 0.6562 | 
Epoch: 23 | train_loss: 0.6123 | train_acc: 0.7586 | test_loss: 0.9742 | test_acc: 0.6602 | 
Epoch: 24 | train_loss: 0.5280 | train_acc: 0.8147 | test_loss: 0.9289 | test_acc: 0.6719 | 
Epoch: 25 | train_loss: 0.5566 | train_acc: 0.7856 | test_loss: 0.9492 | test_acc: 0.6953 | 
Epoch: 26 | train_loss: 0.4979 | train_acc: 0.8028 | test_loss: 1.0080 | test_acc: 0.6719 | 
Epoch: 27 | train_loss: 0.4777 | train_acc: 0.8006 | test_loss: 1.0585 | test_acc: 0.6133 | 
Epoch: 28 | train_loss: 0.5201 | train_acc: 0.8222 | test_loss: 0.8494 | test_acc: 0.6914 | 
Epoch: 29 | train_loss: 0.4824 | train_acc: 0.8082 | test_loss: 0.9024 | test_acc: 0.6445 | 
Epoch: 30 | train_loss: 0.4510 | train_acc: 0.8222 | test_loss: 1.1655 | test_acc: 0.6484 | 
Epoch: 31 | train_loss: 0.4176 | train_acc: 0.8481 | test_loss: 0.9474 | test_acc: 0.6953 | 
Epoch: 32 | train_loss: 0.4416 | train_acc: 0.8103 | test_loss: 1.0873 | test_acc: 0.6094 | 
Epoch: 33 | train_loss: 0.3585 | train_acc: 0.8804 | test_loss: 1.0063 | test_acc: 0.7031 | 
Epoch: 34 | train_loss: 0.4162 | train_acc: 0.8438 | test_loss: 1.0483 | test_acc: 0.6289 | 
Epoch: 35 | train_loss: 0.4071 | train_acc: 0.8200 | test_loss: 1.1892 | test_acc: 0.6367 | 
Epoch: 36 | train_loss: 0.4061 | train_acc: 0.8610 | test_loss: 1.0191 | test_acc: 0.6133 | 
Epoch: 37 | train_loss: 0.3286 | train_acc: 0.8782 | test_loss: 1.0695 | test_acc: 0.6445 | 
Epoch: 38 | train_loss: 0.3829 | train_acc: 0.8308 | test_loss: 0.9077 | test_acc: 0.7422 | 
Epoch: 39 | train_loss: 0.4269 | train_acc: 0.8330 | test_loss: 0.8985 | test_acc: 0.6797 | 
Epoch: 40 | train_loss: 0.4181 | train_acc: 0.8427 | test_loss: 1.1264 | test_acc: 0.6719 | 
Epoch: 41 | train_loss: 0.3337 | train_acc: 0.9009 | test_loss: 1.1657 | test_acc: 0.6992 | 
Epoch: 42 | train_loss: 0.3340 | train_acc: 0.8976 | test_loss: 1.0558 | test_acc: 0.6797 | 
Epoch: 43 | train_loss: 0.3780 | train_acc: 0.8556 | test_loss: 0.9768 | test_acc: 0.7344 | 
Epoch: 44 | train_loss: 0.2984 | train_acc: 0.8879 | test_loss: 1.0041 | test_acc: 0.6445 | 
Epoch: 45 | train_loss: 0.3084 | train_acc: 0.8772 | test_loss: 1.0310 | test_acc: 0.6758 | 
Epoch: 46 | train_loss: 0.3533 | train_acc: 0.8448 | test_loss: 0.9220 | test_acc: 0.7188 | 
Epoch: 47 | train_loss: 0.3197 | train_acc: 0.8825 | test_loss: 0.9538 | test_acc: 0.7188 | 
Epoch: 48 | train_loss: 0.3797 | train_acc: 0.8750 | test_loss: 1.0151 | test_acc: 0.6562 | 
Epoch: 49 | train_loss: 0.2844 | train_acc: 0.8987 | test_loss: 1.1166 | test_acc: 0.6328 | 
Epoch: 50 | train_loss: 0.2920 | train_acc: 0.9030 | test_loss: 1.0208 | test_acc: 0.6758 | 
⏱️ Total training time: 88.455 seconds
📊 Bands [387, 394, 178] -> Fitness: 0.6758
Dataset initialized with pre-loaded data. Total samples: 897
Band indices for training dataloader: [331, 348, 310]
Dataset initialized with pre-loaded data. Total samples: 226
Band indices for test dataloader: [331, 348, 310]
🔍 Starting evaluation of individual [331, 348, 310]
Epoch: 1 | train_loss: 1.3854 | train_acc: 0.2705 | test_loss: 1.4216 | test_acc: 0.4102 | 
Epoch: 2 | train_loss: 1.3034 | train_acc: 0.3912 | test_loss: 1.3421 | test_acc: 0.3828 | 
Epoch: 3 | train_loss: 1.2528 | train_acc: 0.4321 | test_loss: 1.5259 | test_acc: 0.3086 | 
Epoch: 4 | train_loss: 1.1686 | train_acc: 0.4925 | test_loss: 1.2875 | test_acc: 0.4336 | 
Epoch: 5 | train_loss: 1.1345 | train_acc: 0.4752 | test_loss: 1.1360 | test_acc: 0.5039 | 
Epoch: 6 | train_loss: 1.0430 | train_acc: 0.5399 | test_loss: 1.2467 | test_acc: 0.4648 | 
Epoch: 7 | train_loss: 0.9772 | train_acc: 0.5733 | test_loss: 1.2634 | test_acc: 0.5039 | 
Epoch: 8 | train_loss: 0.9610 | train_acc: 0.6131 | test_loss: 1.1881 | test_acc: 0.5156 | 
Epoch: 9 | train_loss: 0.9583 | train_acc: 0.6078 | test_loss: 1.1756 | test_acc: 0.5039 | 
Epoch: 10 | train_loss: 0.9002 | train_acc: 0.6207 | test_loss: 1.1691 | test_acc: 0.4844 | 
Epoch: 11 | train_loss: 0.9226 | train_acc: 0.6002 | test_loss: 1.2809 | test_acc: 0.4688 | 
Epoch: 12 | train_loss: 0.9380 | train_acc: 0.6045 | test_loss: 1.1961 | test_acc: 0.4688 | 
Epoch: 13 | train_loss: 0.8281 | train_acc: 0.6433 | test_loss: 1.1343 | test_acc: 0.5039 | 
Epoch: 14 | train_loss: 0.7780 | train_acc: 0.6864 | test_loss: 1.2837 | test_acc: 0.4961 | 
Epoch: 15 | train_loss: 0.8116 | train_acc: 0.6584 | test_loss: 1.1323 | test_acc: 0.5703 | 
Epoch: 16 | train_loss: 0.7112 | train_acc: 0.7500 | test_loss: 1.1797 | test_acc: 0.5742 | 
Epoch: 17 | train_loss: 0.6193 | train_acc: 0.7823 | test_loss: 1.3008 | test_acc: 0.5117 | 
Epoch: 18 | train_loss: 0.7067 | train_acc: 0.7457 | test_loss: 1.4328 | test_acc: 0.5117 | 
Epoch: 19 | train_loss: 0.6791 | train_acc: 0.7489 | test_loss: 1.1973 | test_acc: 0.5938 | 
Epoch: 20 | train_loss: 0.5723 | train_acc: 0.8050 | test_loss: 1.1668 | test_acc: 0.6016 | 
Epoch: 21 | train_loss: 0.5676 | train_acc: 0.7737 | test_loss: 1.1616 | test_acc: 0.5469 | 
Epoch: 22 | train_loss: 0.6312 | train_acc: 0.7360 | test_loss: 1.3261 | test_acc: 0.5664 | 
Epoch: 23 | train_loss: 0.6126 | train_acc: 0.7392 | test_loss: 1.1302 | test_acc: 0.5508 | 
Epoch: 24 | train_loss: 0.5878 | train_acc: 0.7619 | test_loss: 1.1721 | test_acc: 0.4844 | 
Epoch: 25 | train_loss: 0.6079 | train_acc: 0.7812 | test_loss: 1.2737 | test_acc: 0.5391 | 
Epoch: 26 | train_loss: 0.6295 | train_acc: 0.7468 | test_loss: 1.0305 | test_acc: 0.5898 | 
Epoch: 27 | train_loss: 0.5515 | train_acc: 0.7877 | test_loss: 1.0854 | test_acc: 0.5898 | 
Epoch: 28 | train_loss: 0.4860 | train_acc: 0.8006 | test_loss: 1.1493 | test_acc: 0.5859 | 
Epoch: 29 | train_loss: 0.5872 | train_acc: 0.7629 | test_loss: 1.0317 | test_acc: 0.6211 | 
Epoch: 30 | train_loss: 0.5503 | train_acc: 0.7812 | test_loss: 1.1699 | test_acc: 0.5469 | 
Epoch: 31 | train_loss: 0.5442 | train_acc: 0.7759 | test_loss: 1.0459 | test_acc: 0.5703 | 
Epoch: 32 | train_loss: 0.5059 | train_acc: 0.7856 | test_loss: 1.0852 | test_acc: 0.5820 | 
Epoch: 33 | train_loss: 0.4667 | train_acc: 0.8394 | test_loss: 1.1427 | test_acc: 0.5820 | 
Epoch: 34 | train_loss: 0.4626 | train_acc: 0.8147 | test_loss: 1.0277 | test_acc: 0.6055 | 
Epoch: 35 | train_loss: 0.4582 | train_acc: 0.8190 | test_loss: 1.0931 | test_acc: 0.5898 | 
Epoch: 36 | train_loss: 0.4693 | train_acc: 0.8157 | test_loss: 1.0801 | test_acc: 0.6445 | 
Epoch: 37 | train_loss: 0.5104 | train_acc: 0.8060 | test_loss: 1.1830 | test_acc: 0.6133 | 
Epoch: 38 | train_loss: 0.4902 | train_acc: 0.8287 | test_loss: 1.0460 | test_acc: 0.5820 | 
Epoch: 39 | train_loss: 0.4518 | train_acc: 0.8287 | test_loss: 1.1899 | test_acc: 0.5430 | 
Epoch: 40 | train_loss: 0.4370 | train_acc: 0.8599 | test_loss: 1.1043 | test_acc: 0.6484 | 
Epoch: 41 | train_loss: 0.4041 | train_acc: 0.8621 | test_loss: 1.0092 | test_acc: 0.6289 | 
Epoch: 42 | train_loss: 0.3842 | train_acc: 0.8610 | test_loss: 1.0600 | test_acc: 0.6406 | 
Epoch: 43 | train_loss: 0.3546 | train_acc: 0.8481 | test_loss: 1.1085 | test_acc: 0.6406 | 
Epoch: 44 | train_loss: 0.5249 | train_acc: 0.8341 | test_loss: 1.0301 | test_acc: 0.6836 | 
Epoch: 45 | train_loss: 0.4179 | train_acc: 0.8330 | test_loss: 1.2035 | test_acc: 0.5898 | 
Epoch: 46 | train_loss: 0.4337 | train_acc: 0.8427 | test_loss: 1.2441 | test_acc: 0.5703 | 
Epoch: 47 | train_loss: 0.3792 | train_acc: 0.8524 | test_loss: 1.1097 | test_acc: 0.5898 | 
Epoch: 48 | train_loss: 0.3414 | train_acc: 0.8836 | test_loss: 1.1968 | test_acc: 0.5742 | 
Epoch: 49 | train_loss: 0.3570 | train_acc: 0.8793 | test_loss: 1.2276 | test_acc: 0.5938 | 
Epoch: 50 | train_loss: 0.3890 | train_acc: 0.8869 | test_loss: 1.2599 | test_acc: 0.6055 | 
⏱️ Total training time: 82.000 seconds
📊 Bands [331, 348, 310] -> Fitness: 0.6055
Dataset initialized with pre-loaded data. Total samples: 897
Band indices for training dataloader: [358, 363, 231]
Dataset initialized with pre-loaded data. Total samples: 226
Band indices for test dataloader: [358, 363, 231]
🔍 Starting evaluation of individual [358, 363, 231]
Epoch: 1 | train_loss: 1.3845 | train_acc: 0.2856 | test_loss: 1.2953 | test_acc: 0.4102 | 
Epoch: 2 | train_loss: 1.2821 | train_acc: 0.4095 | test_loss: 1.3659 | test_acc: 0.3633 | 
Epoch: 3 | train_loss: 1.1968 | train_acc: 0.4957 | test_loss: 1.3231 | test_acc: 0.4375 | 
Epoch: 4 | train_loss: 1.1212 | train_acc: 0.5097 | test_loss: 1.2151 | test_acc: 0.4922 | 
Epoch: 5 | train_loss: 1.0252 | train_acc: 0.5733 | test_loss: 1.2619 | test_acc: 0.4258 | 
Epoch: 6 | train_loss: 1.0287 | train_acc: 0.5679 | test_loss: 1.2321 | test_acc: 0.5273 | 
Epoch: 7 | train_loss: 0.9716 | train_acc: 0.5765 | test_loss: 1.1076 | test_acc: 0.5430 | 
Epoch: 8 | train_loss: 0.8689 | train_acc: 0.6282 | test_loss: 1.1690 | test_acc: 0.5547 | 
Epoch: 9 | train_loss: 0.7799 | train_acc: 0.6972 | test_loss: 1.1675 | test_acc: 0.5352 | 
Epoch: 10 | train_loss: 0.8668 | train_acc: 0.6724 | test_loss: 1.1409 | test_acc: 0.5273 | 
Epoch: 11 | train_loss: 0.7505 | train_acc: 0.6800 | test_loss: 1.0355 | test_acc: 0.5938 | 
Epoch: 12 | train_loss: 0.6957 | train_acc: 0.7306 | test_loss: 1.1923 | test_acc: 0.5664 | 
Epoch: 13 | train_loss: 0.6962 | train_acc: 0.7425 | test_loss: 1.0465 | test_acc: 0.6406 | 
Epoch: 14 | train_loss: 0.6551 | train_acc: 0.7317 | test_loss: 1.0084 | test_acc: 0.6641 | 
Epoch: 15 | train_loss: 0.5778 | train_acc: 0.7888 | test_loss: 0.9656 | test_acc: 0.6758 | 
Epoch: 16 | train_loss: 0.6116 | train_acc: 0.7565 | test_loss: 0.9395 | test_acc: 0.6719 | 
Epoch: 17 | train_loss: 0.5279 | train_acc: 0.7791 | test_loss: 1.2055 | test_acc: 0.5625 | 
Epoch: 18 | train_loss: 0.5669 | train_acc: 0.7629 | test_loss: 0.9980 | test_acc: 0.6875 | 
Epoch: 19 | train_loss: 0.4847 | train_acc: 0.8341 | test_loss: 0.9547 | test_acc: 0.7109 | 
Epoch: 20 | train_loss: 0.5685 | train_acc: 0.8028 | test_loss: 1.0721 | test_acc: 0.6758 | 
Epoch: 21 | train_loss: 0.5516 | train_acc: 0.7996 | test_loss: 0.9669 | test_acc: 0.6875 | 
Epoch: 22 | train_loss: 0.5403 | train_acc: 0.8050 | test_loss: 0.9261 | test_acc: 0.7031 | 
Epoch: 23 | train_loss: 0.4664 | train_acc: 0.8017 | test_loss: 1.1026 | test_acc: 0.6992 | 
Epoch: 24 | train_loss: 0.4730 | train_acc: 0.7996 | test_loss: 1.1750 | test_acc: 0.6719 | 
Epoch: 25 | train_loss: 0.4670 | train_acc: 0.8114 | test_loss: 0.9949 | test_acc: 0.6875 | 
Epoch: 26 | train_loss: 0.4367 | train_acc: 0.8254 | test_loss: 0.8604 | test_acc: 0.7266 | 
Epoch: 27 | train_loss: 0.5006 | train_acc: 0.8157 | test_loss: 0.9529 | test_acc: 0.7188 | 
Epoch: 28 | train_loss: 0.3821 | train_acc: 0.8470 | test_loss: 1.0429 | test_acc: 0.6953 | 
Epoch: 29 | train_loss: 0.4467 | train_acc: 0.8233 | test_loss: 0.9869 | test_acc: 0.7109 | 
Epoch: 30 | train_loss: 0.3804 | train_acc: 0.8610 | test_loss: 0.9677 | test_acc: 0.6992 | 
Epoch: 31 | train_loss: 0.3453 | train_acc: 0.8858 | test_loss: 0.9647 | test_acc: 0.7344 | 
Epoch: 32 | train_loss: 0.3997 | train_acc: 0.8534 | test_loss: 0.9064 | test_acc: 0.7266 | 
Epoch: 33 | train_loss: 0.4033 | train_acc: 0.8578 | test_loss: 0.8825 | test_acc: 0.7422 | 
Epoch: 34 | train_loss: 0.3982 | train_acc: 0.8502 | test_loss: 0.8568 | test_acc: 0.7188 | 
Epoch: 35 | train_loss: 0.3175 | train_acc: 0.8912 | test_loss: 0.8766 | test_acc: 0.7852 | 
Epoch: 36 | train_loss: 0.3309 | train_acc: 0.8685 | test_loss: 0.9465 | test_acc: 0.7227 | 
Epoch: 37 | train_loss: 0.2942 | train_acc: 0.8998 | test_loss: 0.9010 | test_acc: 0.7109 | 
Epoch: 38 | train_loss: 0.3614 | train_acc: 0.8869 | test_loss: 0.9190 | test_acc: 0.7539 | 
Epoch: 39 | train_loss: 0.2964 | train_acc: 0.8793 | test_loss: 0.7716 | test_acc: 0.7656 | 
Epoch: 40 | train_loss: 0.3355 | train_acc: 0.8685 | test_loss: 0.9464 | test_acc: 0.7539 | 
Epoch: 41 | train_loss: 0.2923 | train_acc: 0.8718 | test_loss: 0.8110 | test_acc: 0.7500 | 
Epoch: 42 | train_loss: 0.3299 | train_acc: 0.8912 | test_loss: 0.8276 | test_acc: 0.7617 | 
Epoch: 43 | train_loss: 0.2221 | train_acc: 0.9213 | test_loss: 0.9910 | test_acc: 0.7266 | 
Epoch: 44 | train_loss: 0.2868 | train_acc: 0.8836 | test_loss: 1.0131 | test_acc: 0.7539 | 
Epoch: 45 | train_loss: 0.2723 | train_acc: 0.9052 | test_loss: 0.8690 | test_acc: 0.7422 | 
Epoch: 46 | train_loss: 0.2982 | train_acc: 0.8793 | test_loss: 1.0433 | test_acc: 0.7266 | 
Epoch: 47 | train_loss: 0.2388 | train_acc: 0.9138 | test_loss: 0.9235 | test_acc: 0.7461 | 
Epoch: 48 | train_loss: 0.4151 | train_acc: 0.8836 | test_loss: 1.0184 | test_acc: 0.6758 | 
Epoch: 49 | train_loss: 0.2882 | train_acc: 0.9127 | test_loss: 0.8258 | test_acc: 0.7617 | 
Epoch: 50 | train_loss: 0.2944 | train_acc: 0.8998 | test_loss: 0.8605 | test_acc: 0.7734 | 
⏱️ Total training time: 82.712 seconds
📊 Bands [358, 363, 231] -> Fitness: 0.7734
Dataset initialized with pre-loaded data. Total samples: 897
Band indices for training dataloader: [81, 389, 182]
Dataset initialized with pre-loaded data. Total samples: 226
Band indices for test dataloader: [81, 389, 182]
🔍 Starting evaluation of individual [81, 389, 182]
Epoch: 1 | train_loss: 1.3875 | train_acc: 0.2931 | test_loss: 1.3099 | test_acc: 0.4062 | 
Epoch: 2 | train_loss: 1.2941 | train_acc: 0.4106 | test_loss: 1.2836 | test_acc: 0.5234 | 
Epoch: 3 | train_loss: 1.2005 | train_acc: 0.4515 | test_loss: 1.2078 | test_acc: 0.4648 | 
Epoch: 4 | train_loss: 1.1076 | train_acc: 0.5162 | test_loss: 1.1849 | test_acc: 0.4727 | 
Epoch: 5 | train_loss: 1.0822 | train_acc: 0.5474 | test_loss: 1.2301 | test_acc: 0.5195 | 
Epoch: 6 | train_loss: 0.9888 | train_acc: 0.6024 | test_loss: 1.3430 | test_acc: 0.5195 | 
Epoch: 7 | train_loss: 0.9672 | train_acc: 0.5808 | test_loss: 1.1605 | test_acc: 0.5352 | 
Epoch: 8 | train_loss: 0.8793 | train_acc: 0.6509 | test_loss: 1.1042 | test_acc: 0.6250 | 
Epoch: 9 | train_loss: 0.9250 | train_acc: 0.6336 | test_loss: 1.0150 | test_acc: 0.6328 | 
Epoch: 10 | train_loss: 0.8889 | train_acc: 0.6455 | test_loss: 1.1142 | test_acc: 0.5938 | 
Epoch: 11 | train_loss: 0.7520 | train_acc: 0.7037 | test_loss: 0.9946 | test_acc: 0.6211 | 
Epoch: 12 | train_loss: 0.7085 | train_acc: 0.7037 | test_loss: 1.5627 | test_acc: 0.5117 | 
Epoch: 13 | train_loss: 0.7014 | train_acc: 0.7328 | test_loss: 0.9712 | test_acc: 0.6289 | 
Epoch: 14 | train_loss: 0.7017 | train_acc: 0.7166 | test_loss: 1.0792 | test_acc: 0.5938 | 
Epoch: 15 | train_loss: 0.7246 | train_acc: 0.7414 | test_loss: 1.1032 | test_acc: 0.5664 | 
Epoch: 16 | train_loss: 0.6672 | train_acc: 0.7338 | test_loss: 1.0970 | test_acc: 0.6055 | 
Epoch: 17 | train_loss: 0.6727 | train_acc: 0.7101 | test_loss: 1.0193 | test_acc: 0.5742 | 
Epoch: 18 | train_loss: 0.6054 | train_acc: 0.7543 | test_loss: 1.1052 | test_acc: 0.5703 | 
Epoch: 19 | train_loss: 0.5600 | train_acc: 0.7985 | test_loss: 0.9862 | test_acc: 0.6484 | 
