gen,nevals,avg,std,min,max,best
0,25,0.68796875,0.056696577966619824,0.56640625,0.765625,"[369, 105, 180]"
1,15,0.72875,0.02851466179880098,0.65234375,0.765625,"[369, 105, 180]"
2,22,0.7165625,0.05126667030708158,0.59375,0.79296875,"[200, 131, 122]"
3,22,0.7325,0.04150371783045466,0.63671875,0.8046875,"[199, 131, 122]"
4,22,0.753125,0.04644332483656828,0.5859375,0.8046875,"[199, 131, 122]"
5,20,0.75984375,0.03508012591731963,0.66015625,0.8046875,"[199, 131, 122]"
6,20,0.76390625,0.02735669336515289,0.7109375,0.8046875,"[203, 145, 124]"
7,22,0.75421875,0.030537182765441873,0.68359375,0.8046875,"[203, 145, 124]"
8,24,0.75140625,0.031267182776035324,0.67578125,0.80078125,"[203, 145, 124]"
9,17,0.76609375,0.022298358613920446,0.70703125,0.8046875,"[203, 145, 124]"
10,22,0.7646875,0.030142078924238126,0.6796875,0.796875,"[203, 145, 124]"
11,18,0.76296875,0.026739301306784362,0.6875,0.796875,"[203, 145, 124]"
12,20,0.7509375,0.036179214293223676,0.68359375,0.80078125,"[203, 145, 124]"
13,24,0.75421875,0.039773528806858464,0.67578125,0.80859375,"[195, 138, 114]"
14,18,0.77484375,0.029889934812993485,0.6875,0.80859375,"[195, 138, 114]"
15,22,0.76890625,0.03220569873873256,0.671875,0.80859375,"[195, 138, 114]"
16,22,0.7646875,0.035429149148335476,0.671875,0.8125,"[195, 138, 109]"
17,22,0.77,0.02938414086501424,0.71484375,0.8125,"[195, 138, 109]"
18,20,0.77,0.041550750218858866,0.65625,0.8203125,"[195, 141, 113]"
19,20,0.78609375,0.027204556431322312,0.734375,0.8203125,"[195, 156, 107]"
20,24,0.77359375,0.024864869168165757,0.7265625,0.8203125,"[195, 156, 107]"
21,17,0.7903125,0.02595161513518956,0.73828125,0.8203125,"[195, 156, 107]"
22,22,0.7946875,0.02555726566213608,0.73046875,0.8203125,"[195, 156, 107]"
23,18,0.8134375,0.012897961927180589,0.76953125,0.8203125,"[195, 156, 107]"
24,16,0.81703125,0.013873733050264445,0.75,0.8203125,"[195, 156, 107]"
25,22,0.8175,0.009537651538769908,0.78515625,0.8203125,"[195, 156, 107]"
26,16,0.8175,0.009537651538769908,0.78515625,0.8203125,"[195, 156, 107]"
27,22,0.8159375,0.011864715941606018,0.78125,0.8203125,"[195, 156, 107]"
28,18,0.8153125,0.011456439237389602,0.7890625,0.8203125,"[195, 156, 107]"
29,22,0.8175,0.009537651538769908,0.78515625,0.8203125,"[195, 156, 107]"
30,20,0.815,0.01219751191329609,0.78515625,0.8203125,"[195, 156, 107]"
31,18,0.815,0.01219751191329609,0.78515625,0.8203125,"[195, 156, 107]"
32,22,0.8175,0.009537651538769908,0.78515625,0.8203125,"[195, 156, 107]"
33,20,0.8175,0.009537651538769908,0.78515625,0.8203125,"[195, 156, 107]"
34,18,0.8175,0.009537651538769908,0.78515625,0.8203125,"[195, 156, 107]"
35,20,0.8190625,0.0061237243569579455,0.7890625,0.8203125,"[195, 156, 107]"
36,17,0.8121875,0.014486658733124073,0.78515625,0.8203125,"[195, 156, 107]"
37,19,0.8203125,0.0,0.8203125,0.8203125,"[195, 156, 107]"
38,16,0.8203125,0.0,0.8203125,0.8203125,"[195, 156, 107]"
39,18,0.8203125,0.0,0.8203125,0.8203125,"[195, 156, 107]"
40,22,0.8175,0.009537651538769908,0.78515625,0.8203125,"[195, 156, 107]"
41,21,0.8203125,0.0,0.8203125,0.8203125,"[195, 156, 107]"
42,22,0.8159375,0.011864715941606018,0.78125,0.8203125,"[195, 156, 107]"
43,24,0.815,0.01219751191329609,0.78515625,0.8203125,"[195, 156, 107]"
44,17,0.8175,0.009537651538769908,0.78515625,0.8203125,"[195, 156, 107]"
45,20,0.8175,0.009537651538769908,0.78515625,0.8203125,"[195, 156, 107]"
46,20,0.8203125,0.0,0.8203125,0.8203125,"[195, 156, 107]"
47,22,0.8203125,0.0,0.8203125,0.8203125,"[195, 156, 107]"
48,20,0.8203125,0.0,0.8203125,0.8203125,"[195, 156, 107]"
49,16,0.8175,0.009537651538769908,0.78515625,0.8203125,"[195, 156, 107]"
50,24,0.8178125,0.008477912478906585,0.7890625,0.8203125,"[195, 156, 107]"
