gen,nevals,avg,std,min,max,best
0,20,0.703125,0.050479874934844085,0.5859375,0.765625,"[275, 241, 308]"
1,16,0.700390625,0.059461029369427126,0.546875,0.78515625,"[152, 158, 224]"
2,14,0.729296875,0.043236029512975345,0.6328125,0.78515625,"[152, 158, 224]"
3,16,0.7404296875,0.04751315286133113,0.6171875,0.82421875,"[110, 97, 172]"
4,14,0.749609375,0.05297111213390866,0.5703125,0.82421875,"[110, 97, 172]"
5,13,0.777734375,0.033984375000000004,0.6953125,0.82421875,"[110, 97, 172]"
6,12,0.783203125,0.05700315018364665,0.61328125,0.82421875,"[110, 97, 172]"
7,17,0.80546875,0.028373468433335748,0.734375,0.82421875,"[110, 97, 172]"
8,20,0.819921875,0.012890625,0.78125,0.82421875,"[110, 97, 172]"
9,18,0.819921875,0.012890625000000001,0.78125,0.82421875,"[110, 97, 172]"
10,14,0.82421875,0.0,0.82421875,0.82421875,"[110, 97, 172]"
11,19,0.8171875,0.014490028899212037,0.78125,0.82421875,"[110, 97, 172]"
12,14,0.82421875,0.0,0.82421875,0.82421875,"[110, 97, 172]"
13,18,0.82421875,0.0,0.82421875,0.82421875,"[110, 97, 172]"
14,15,0.82421875,0.0,0.82421875,0.82421875,"[110, 97, 172]"
15,18,0.82421875,0.0,0.82421875,0.82421875,"[110, 97, 172]"
16,14,0.821484375,0.008203124999999999,0.796875,0.82421875,"[110, 97, 172]"
17,18,0.821484375,0.008203124999999999,0.796875,0.82421875,"[110, 97, 172]"
18,14,0.8185546875,0.014640622915554813,0.765625,0.82421875,"[110, 97, 172]"
19,18,0.819921875,0.012890625,0.78125,0.82421875,"[110, 97, 172]"
20,20,0.82421875,0.0,0.82421875,0.82421875,"[110, 97, 172]"
21,14,0.82421875,0.0,0.82421875,0.82421875,"[110, 97, 172]"
22,16,0.82421875,0.0,0.82421875,0.82421875,"[110, 97, 172]"
23,16,0.821484375,0.008203124999999999,0.796875,0.82421875,"[110, 97, 172]"
24,14,0.819921875,0.012890625,0.78125,0.82421875,"[110, 97, 172]"
25,18,0.82421875,0.0,0.82421875,0.82421875,"[110, 97, 172]"
26,16,0.82421875,0.0,0.82421875,0.82421875,"[110, 97, 172]"
27,18,0.819921875,0.012890625,0.78125,0.82421875,"[110, 97, 172]"
28,18,0.819921875,0.012890625,0.78125,0.82421875,"[110, 97, 172]"
29,16,0.815625,0.0171875,0.78125,0.82421875,"[110, 97, 172]"
30,12,0.82421875,0.0,0.82421875,0.82421875,"[110, 97, 172]"
31,18,0.82421875,0.0,0.82421875,0.82421875,"[110, 97, 172]"
32,18,0.82421875,0.0,0.82421875,0.82421875,"[110, 97, 172]"
33,18,0.815625,0.0171875,0.78125,0.82421875,"[110, 97, 172]"
34,12,0.819921875,0.012890625000000001,0.78125,0.82421875,"[110, 97, 172]"
35,14,0.82421875,0.0,0.82421875,0.82421875,"[110, 97, 172]"
36,15,0.819921875,0.012890625,0.78125,0.82421875,"[110, 97, 172]"
37,18,0.82421875,0.0,0.82421875,0.82421875,"[110, 97, 172]"
38,16,0.8185546875,0.013781646376811035,0.78125,0.82421875,"[110, 97, 172]"
39,16,0.8234375,0.003405389799641151,0.80859375,0.82421875,"[110, 97, 172]"
40,14,0.82421875,0.0,0.82421875,0.82421875,"[110, 97, 172]"
41,16,0.819921875,0.012890625,0.78125,0.82421875,"[110, 97, 172]"
42,12,0.821484375,0.008203124999999999,0.796875,0.82421875,"[110, 97, 172]"
43,16,0.8216796875,0.007642186541606974,0.796875,0.82421875,"[110, 97, 172]"
44,14,0.819921875,0.012890625,0.78125,0.82421875,"[110, 97, 172]"
45,16,0.821484375,0.008203124999999999,0.796875,0.82421875,"[110, 97, 172]"
46,19,0.82421875,0.0,0.82421875,0.82421875,"[110, 97, 172]"
47,16,0.82421875,0.0,0.82421875,0.82421875,"[110, 97, 172]"
48,20,0.82421875,0.0,0.82421875,0.82421875,"[110, 97, 172]"
49,20,0.819921875,0.012890625,0.78125,0.82421875,"[110, 97, 172]"
50,14,0.82421875,0.0,0.82421875,0.82421875,"[110, 97, 172]"
