gen,nevals,avg,std,min,max,best
0,25,0.703125,0.05799169862467386,0.51171875,0.7734375,"[425, 110, 70]"
1,15,0.738125,0.03046834935634026,0.65234375,0.78125,"[355, 251, 156]"
2,22,0.71203125,0.06181776077208717,0.55078125,0.78125,"[355, 251, 156]"
3,22,0.72421875,0.060686582768557665,0.5234375,0.77734375,"[355, 251, 156]"
4,22,0.7525,0.029746651597280658,0.66015625,0.8046875,"[445, 120, 227]"
5,20,0.765,0.02595067436503337,0.67578125,0.8046875,"[445, 120, 227]"
6,20,0.7703125,0.024028994530046404,0.69140625,0.8046875,"[445, 120, 227]"
7,22,0.7540625,0.03278421399850849,0.6875,0.8046875,"[445, 120, 227]"
8,24,0.74828125,0.03219432573257281,0.671875,0.80859375,"[441, 111, 154]"
9,17,0.761875,0.02957379541080245,0.69921875,0.80859375,"[441, 111, 154]"
10,22,0.76546875,0.03551861857709277,0.6640625,0.80859375,"[441, 111, 154]"
11,18,0.77296875,0.032084939759566326,0.68359375,0.80859375,"[441, 111, 154]"
12,20,0.7725,0.020942163659708135,0.73046875,0.80859375,"[441, 111, 154]"
13,24,0.77578125,0.023333100817293874,0.7109375,0.80859375,"[441, 111, 154]"
14,18,0.7878125,0.020602497193908314,0.7265625,0.8125,"[439, 112, 150]"
15,22,0.79328125,0.018812396179115513,0.7421875,0.80859375,"[439, 112, 150]"
16,22,0.80078125,0.01620034480728728,0.7578125,0.80859375,"[439, 112, 150]"
17,22,0.80671875,0.006358434359179939,0.78515625,0.80859375,"[439, 112, 150]"
18,20,0.806875,0.008420120990817176,0.765625,0.80859375,"[439, 112, 150]"
19,20,0.79765625,0.037090867095216314,0.671875,0.80859375,"[439, 112, 150]"
20,24,0.7953125,0.03728781113681788,0.671875,0.80859375,"[439, 112, 150]"
21,17,0.803125,0.02679129406169101,0.671875,0.80859375,"[439, 112, 150]"
22,22,0.80859375,0.0,0.80859375,0.80859375,"[439, 112, 150]"
23,18,0.80859375,0.0,0.80859375,0.80859375,"[439, 112, 150]"
24,16,0.79765625,0.037090867095216314,0.671875,0.80859375,"[439, 112, 150]"
25,22,0.80859375,0.0,0.80859375,0.80859375,"[439, 112, 150]"
26,16,0.79578125,0.03708296757778428,0.671875,0.80859375,"[439, 112, 150]"
27,22,0.79484375,0.03878211874530581,0.671875,0.80859375,"[439, 112, 150]"
28,18,0.79765625,0.037090867095216314,0.671875,0.80859375,"[439, 112, 150]"
29,22,0.80671875,0.006358434359179939,0.78515625,0.80859375,"[439, 112, 150]"
30,20,0.79578125,0.03708296757778428,0.671875,0.80859375,"[439, 112, 150]"
31,18,0.79765625,0.037090867095216314,0.671875,0.80859375,"[439, 112, 150]"
32,22,0.79765625,0.037090867095216314,0.671875,0.80859375,"[439, 112, 150]"
33,20,0.80859375,0.0,0.80859375,0.80859375,"[439, 112, 150]"
34,18,0.80859375,0.0,0.80859375,0.80859375,"[439, 112, 150]"
35,20,0.80765625,0.00459279326771846,0.78515625,0.80859375,"[439, 112, 150]"
36,17,0.79765625,0.037090867095216314,0.671875,0.80859375,"[439, 112, 150]"
37,19,0.79765625,0.03709086709521631,0.671875,0.80859375,"[439, 112, 150]"
38,16,0.80671875,0.006358434359179939,0.78515625,0.80859375,"[439, 112, 150]"
39,18,0.80671875,0.006358434359179939,0.78515625,0.80859375,"[439, 112, 150]"
40,22,0.80859375,0.0,0.80859375,0.80859375,"[439, 112, 150]"
41,21,0.80484375,0.0085923294280422,0.78515625,0.80859375,"[439, 112, 150]"
42,22,0.78921875,0.04569451040606519,0.671875,0.80859375,"[439, 112, 150]"
43,24,0.79765625,0.03709086709521631,0.671875,0.80859375,"[439, 112, 150]"
44,17,0.78484375,0.04970518553179336,0.671875,0.80859375,"[439, 112, 150]"
45,20,0.80703125,0.007654655446197433,0.76953125,0.80859375,"[439, 112, 150]"
46,20,0.80671875,0.006358434359179939,0.78515625,0.80859375,"[439, 112, 150]"
47,22,0.80859375,0.0,0.80859375,0.80859375,"[439, 112, 150]"
48,20,0.79578125,0.03708296757778428,0.671875,0.80859375,"[439, 112, 150]"
49,16,0.80671875,0.006358434359179939,0.78515625,0.80859375,"[439, 112, 150]"
50,24,0.80328125,0.010986497394529341,0.76953125,0.80859375,"[439, 112, 150]"
